milage,transmission,brand_cat,age,fuel_cat,ext_col_cat,int_col_cat,hp,accident,price
45241.0,2,2,4,0,2,2,335.0,0,54500.0
48000.0,2,2,6,0,1,1,295.0,0,27000.0
68500.0,1,2,14,0,1,1,204.0,0,18500.0
43433.0,2,1,5,0,1,3,489.72,0,51899.0
122961.0,2,1,19,0,2,3,554.4000000000001,0,20995.0
92861.0,2,1,10,0,3,2,375.0,0,19750.0
72000.0,2,1,8,0,1,1,429.0,0,21400.0
6929.0,2,3,5,0,2,1,759.0,0,649999.0
83000.0,2,1,21,0,3,1,260.0,0,10500.0
18031.0,2,2,3,1,2,1,349.79901123595505,0,39599.0
8200.0,2,1,1,1,2,1,437.0,0,78900.0
19000.0,3,2,4,1,2,1,395.0,0,74900.0
12875.0,2,1,2,0,1,1,332.64000000000004,0,42599.0
32000.0,2,3,9,0,1,2,454.0,0,36000.0
61145.0,2,2,11,0,1,1,560.0,1,37500.0
9612.0,2,2,2,0,3,3,349.79901123595505,0,43900.0
3534.0,2,2,1,1,2,1,406.56000000000006,0,143998.0
152000.0,2,1,13,0,2,1,365.0,0,14000.0
129567.0,2,2,12,0,1,1,211.0,0,7000.0
36000.0,2,2,5,0,3,1,335.0,1,41995.0
92008.0,2,2,15,0,1,1,300.0,0,12500.0
63900.0,2,1,26,0,1,3,150.0,0,10300.0
150900.0,2,1,12,0,1,3,381.0,0,17500.0
43000.0,1,1,5,0,2,1,303.309640870005,0,50000.0
38020.0,2,2,6,0,1,3,462.0,0,63998.0
14750.0,3,2,3,1,2,1,335.0,0,61059.0
52500.0,1,1,9,0,3,1,268.0,0,23000.0
207571.0,2,1,7,0,1,1,355.0,1,21000.0
39000.0,2,2,4,0,3,3,295.0,0,29900.0
66000.0,2,2,13,0,1,2,265.0,0,28000.0
93500.0,2,2,7,0,1,1,295.0,0,16000.0
7200.0,2,2,6,0,1,1,425.0,0,64000.0
1220.0,2,3,2,0,3,3,465.72864864864863,0,238900.0
8421.0,2,2,1,1,1,1,395.0,0,90000.0
25520.0,2,2,4,0,3,1,406.56000000000006,0,84900.0
30554.0,2,2,4,1,2,1,349.79901123595505,0,41999.0
17000.0,2,2,1,1,3,2,402.0,0,54900.0
41314.0,3,2,13,0,2,1,382.0,1,30999.0
49899.0,3,2,4,0,1,1,518.0,1,64500.0
186268.0,2,1,12,0,2,1,240.0,0,4500.0
51335.0,2,2,8,0,2,1,268.0,1,25995.0
10400.0,2,2,5,0,3,1,365.0,0,99750.0
20622.0,2,2,4,0,1,1,369.6,0,142998.0
19376.0,2,1,2,0,1,1,526.6800000000001,0,45861.0
12245.0,3,2,4,0,1,2,480.48,0,187900.0
77000.0,1,1,18,0,2,1,286.0,0,57000.0
40000.0,2,2,11,0,2,3,280.0,0,24000.0
113000.0,2,2,12,0,1,1,270.0,0,10000.0
7600.0,1,1,2,0,3,1,455.0,1,46000.0
20400.0,2,1,2,1,1,3,208.0,0,29900.0
115000.0,2,1,5,0,1,3,310.0,0,39000.0
239000.0,2,2,12,1,1,1,295.0,0,7000.0
62194.0,2,2,10,0,1,1,277.20000000000005,0,32998.0
22138.0,2,1,4,0,1,1,332.64000000000004,0,38598.0
48900.0,3,2,7,0,2,1,350.0,0,62500.0
21800.0,3,2,10,0,1,1,525.0,0,117000.0
68200.0,2,1,8,0,2,1,300.0,1,16750.0
139000.0,2,1,23,0,2,3,190.0,0,7000.0
76100.0,2,2,3,0,1,1,416.0,0,130000.0
14330.0,2,2,2,0,1,2,323.40000000000003,0,54998.0
41906.0,2,2,5,0,2,1,445.0,1,45999.0
164000.0,2,1,8,0,1,2,455.0,0,21500.0
161933.0,2,1,11,1,2,1,184.8,0,7945.0
22829.0,2,1,2,0,3,1,231.0,0,34580.0
5483.0,2,2,1,0,1,1,221.76000000000002,0,59950.0
46891.0,2,2,4,0,3,1,246.0,1,31000.0
72000.0,2,1,5,0,2,1,355.0,1,39000.0
3400.0,1,2,4,0,1,1,414.0,0,129900.0
18000.0,2,1,3,0,1,1,335.0,1,30000.0
30630.0,2,1,3,0,2,1,332.64000000000004,0,39998.0
24985.0,2,1,17,0,2,2,236.0,0,33580.0
9978.0,2,1,1,0,1,3,420.0,0,93999.0
18500.0,1,1,6,0,2,1,526.0,1,77999.0
72843.0,2,2,3,0,3,3,572.88,0,79990.0
67500.0,2,1,7,0,1,1,310.0,0,20000.0
43534.0,2,2,4,1,1,1,534.0,0,65990.0
36900.0,2,2,7,0,3,1,241.0,0,28500.0
61720.0,2,1,7,0,2,1,489.72,1,39998.0
35938.0,2,1,2,0,1,1,351.12,0,43329.0
10748.0,2,1,1,1,1,1,314.16,0,63100.0
4457.0,2,2,1,0,1,1,369.6,0,107900.0
108206.0,2,1,6,0,1,3,517.44,1,26498.0
32705.0,2,2,4,0,2,3,277.20000000000005,0,46598.0
74026.0,2,1,4,0,2,1,351.12,0,32913.0
24651.0,2,2,4,0,1,1,323.40000000000003,0,45950.0
13000.0,3,2,2,1,3,2,335.0,0,69000.0
11700.0,3,2,1,1,3,1,395.0,0,133500.0
77500.0,2,1,9,0,1,2,397.0,0,54000.0
82000.0,3,3,17,0,1,1,394.0,1,7999.0
1389.0,1,1,7,0,1,1,645.0,0,489995.0
29830.0,2,1,3,0,3,3,323.40000000000003,0,55329.0
83100.0,2,1,8,0,1,1,303.309640870005,0,17800.0
62660.0,2,1,5,0,1,1,185.0,0,16500.0
56006.0,3,2,6,0,2,1,575.0,0,59000.0
31365.0,3,2,3,1,1,2,323.40000000000003,0,52998.0
27600.0,2,1,20,0,1,1,239.0,0,14900.0
47245.0,1,1,12,0,1,1,201.0,0,19600.0
73948.0,2,2,7,1,1,1,308.0,0,31990.0
36757.0,2,1,5,0,1,1,332.64000000000004,0,31953.0
4786.0,2,2,1,1,1,1,425.0,0,48000.0
1900.0,3,2,1,0,3,1,401.0,0,78900.0
52060.0,1,1,10,0,1,1,348.0,1,15000.0
58000.0,1,2,16,0,2,1,303.0,0,41500.0
52246.0,1,1,14,0,3,3,591.36,0,26095.0
64290.0,2,1,8,0,1,1,184.8,0,16999.0
37500.0,1,1,15,0,2,2,332.0,0,21500.0
2121.0,2,2,1,0,1,2,252.0,0,40750.0
57000.0,3,2,11,0,1,1,510.0,0,26000.0
22000.0,2,2,4,0,1,1,463.0,0,69500.0
2000.0,2,1,1,0,1,1,315.0,0,66500.0
61802.0,2,1,6,0,1,3,305.0,0,32000.0
73000.0,2,1,14,0,1,1,303.309640870005,0,17500.0
110000.0,2,1,11,0,3,1,303.309640870005,0,7500.0
106700.0,2,1,11,0,1,1,290.0,0,13500.0
75965.0,2,2,11,0,1,1,450.0,1,35999.0
31804.0,2,1,2,0,2,1,332.64000000000004,1,48995.0
125800.0,1,1,32,0,2,1,303.309640870005,0,11500.0
116320.0,2,1,19,0,3,2,215.0,1,6000.0
156875.0,1,2,13,0,1,2,354.0,1,9900.0
197.0,2,2,1,1,2,1,670.0,0,85000.0
35200.0,2,2,4,0,2,1,237.0,0,28500.0
76000.0,2,3,10,0,1,1,404.0,0,19000.0
29000.0,2,2,5,0,1,1,247.0,0,34500.0
33499.0,2,2,5,0,3,1,445.0,1,44495.0
25779.0,2,2,5,0,1,3,323.40000000000003,1,30999.0
76296.0,2,1,9,0,3,1,182.0,1,9500.0
29553.0,2,2,10,1,1,3,170.0,0,12800.0
109902.0,2,1,13,0,2,3,122.0,0,4500.0
23083.0,2,2,5,0,1,1,255.0,0,33500.0
143600.0,1,1,21,0,1,1,180.0,0,4199.0
22000.0,2,1,3,0,1,1,395.0,0,54800.0
13000.0,2,2,2,1,2,1,429.0,0,81500.0
53000.0,2,2,6,0,1,2,252.0,1,28000.0
44741.0,2,1,5,0,1,1,450.0,0,52999.0
202000.0,2,2,16,0,2,3,255.0,1,5700.0
215000.0,2,1,18,0,1,1,345.0,1,6995.0
77138.0,2,2,5,0,1,1,369.6,0,49998.0
90641.0,2,2,6,0,1,3,184.8,0,25999.0
177702.0,2,1,13,0,3,3,179.0,1,7700.0
58350.0,2,2,6,0,1,1,208.0,0,29497.0
86170.0,2,1,14,0,1,1,304.0,1,17000.0
36568.0,1,1,12,0,2,1,167.0,1,20199.0
54357.0,2,1,9,0,1,3,173.0,0,16250.0
20394.0,2,2,9,0,1,1,508.20000000000005,1,59598.0
7578.0,2,1,1,1,1,3,147.84,0,31113.0
64800.0,1,2,14,0,3,3,255.0,1,20900.0
117780.0,2,1,8,0,3,1,270.0,0,27750.0
33100.0,2,1,5,1,1,1,201.0,0,18200.0
86202.0,2,2,8,0,1,1,240.0,0,18750.0
163000.0,2,1,12,0,1,3,255.0,0,19550.0
35400.0,2,2,20,0,1,3,302.0,0,24900.0
31000.0,2,1,6,0,3,1,180.0,0,22000.0
103069.0,2,2,6,0,2,2,369.6,0,40998.0
22480.0,2,2,3,0,1,2,416.0,0,135800.0
91000.0,2,2,8,1,2,1,691.0,0,39500.0
41500.0,2,2,14,0,2,1,416.0,1,44800.0
91545.0,2,2,14,0,1,1,300.0,0,13000.0
4100.0,2,2,2,1,2,1,591.0,0,162500.0
110000.0,2,1,18,0,3,1,275.0,0,5000.0
88000.0,3,1,8,0,1,1,335.0,0,18500.0
42833.0,3,1,6,0,2,3,390.0,0,37000.0
23278.0,2,2,4,0,2,3,277.20000000000005,0,114998.0
106983.0,2,2,31,0,1,3,349.79901123595505,0,15300.0
60100.0,2,2,9,0,2,1,300.0,0,24995.0
17381.0,2,1,2,0,2,1,526.6800000000001,0,69685.0
63172.0,2,2,11,0,1,1,202.0,1,12995.0
72000.0,2,1,14,0,1,3,136.0,1,10900.0
4820.0,2,1,2,1,2,1,320.0,0,47500.0
67900.0,1,2,10,0,2,1,333.0,0,25990.0
51000.0,2,1,6,0,1,3,381.0,0,38000.0
54500.0,2,1,11,0,2,1,285.0,0,35000.0
61840.0,3,3,18,0,3,1,394.0,0,16500.0
28950.0,2,2,18,0,2,1,302.0,0,16750.0
300000.0,2,1,22,0,1,3,300.0,1,5000.0
103400.0,2,1,13,0,3,3,261.0,1,17000.0
816.0,2,2,1,0,1,1,406.56000000000006,0,109900.0
719.0,1,2,8,0,1,1,369.6,0,489000.0
3678.0,2,2,1,1,1,1,277.20000000000005,0,81998.0
107000.0,2,1,8,0,1,3,385.0,1,22000.0
5018.0,2,2,2,0,3,1,406.56000000000006,0,114998.0
13850.0,1,2,14,0,1,1,385.0,0,71400.0
46700.0,2,2,16,0,1,1,235.0,0,11400.0
21478.0,2,1,3,0,2,1,332.64000000000004,0,27798.0
64200.0,2,1,4,1,1,1,151.0,1,20499.0
31075.0,2,2,18,0,1,1,314.16,0,36250.0
25250.0,2,2,2,1,1,1,455.0,0,47800.0
35400.0,2,2,4,0,2,1,617.0,0,71950.0
74030.0,1,2,20,0,2,3,340.0,0,16000.0
48549.0,2,1,3,0,2,1,619.08,0,69998.0
5182.0,2,1,1,0,1,1,146.0,0,32500.0
31681.0,2,1,5,0,1,1,280.0,1,33500.0
23430.0,2,2,4,0,1,1,609.84,0,80998.0
30300.0,2,2,9,0,1,1,329.0,1,29000.0
112000.0,2,2,8,0,2,1,304.0,1,14599.0
127356.0,2,2,10,0,1,1,328.0,1,19990.0
50600.0,2,1,7,0,2,2,280.0,1,28890.0
194000.0,2,1,13,0,1,1,320.0,0,9950.0
33455.0,2,1,3,0,2,1,381.0,0,44750.0
43000.0,2,2,2,0,3,1,228.0,0,35750.0
46102.0,2,2,8,0,1,1,429.0,0,35300.0
59000.0,2,2,5,0,1,1,304.0,0,21000.0
134000.0,2,2,20,0,1,1,294.0,1,9500.0
3715.0,2,1,4,0,1,1,650.0,0,150000.0
100245.0,2,2,12,0,1,3,188.0,1,24000.0
8583.0,2,2,2,0,2,1,184.8,0,42999.0
141800.0,2,1,21,0,2,3,230.0,1,5700.0
77000.0,2,2,12,0,1,1,211.0,0,13800.0
67035.0,3,2,6,0,3,2,252.0,1,31500.0
61450.0,2,2,12,0,1,3,333.0,0,19500.0
39500.0,3,2,9,0,1,1,440.0,0,52590.0
6600.0,3,2,4,0,1,1,550.0,0,128900.0
2300.0,1,1,1,0,2,1,455.0,0,51500.0
10601.0,2,2,1,1,1,1,277.20000000000005,0,61998.0
18000.0,3,3,6,0,2,1,454.0,0,67000.0
31681.0,2,1,2,0,2,1,609.84,1,67963.0
24114.0,2,2,4,0,2,1,332.64000000000004,1,49427.0
22109.0,2,1,2,0,1,1,332.64000000000004,0,43389.0
148000.0,2,1,12,0,1,1,320.0,0,18000.0
41000.0,3,2,6,0,1,1,600.0,0,60200.0
127600.0,2,1,15,0,2,3,317.0,0,19500.0
138450.0,2,1,19,0,2,1,500.0,1,19000.0
230000.0,2,1,11,0,1,1,315.0,0,15500.0
53649.0,2,2,7,0,1,2,295.0,0,33000.0
174000.0,2,2,12,0,1,1,335.0,1,11999.0
49860.0,2,2,2,0,1,3,517.44,1,47645.0
13650.0,2,2,3,0,2,1,503.0,0,75000.0
134000.0,2,2,8,0,2,2,240.0,1,13500.0
78000.0,3,2,10,0,2,2,350.0,0,68000.0
65750.0,2,2,19,0,2,3,280.0,0,21750.0
18000.0,2,2,3,0,1,1,600.0,0,94000.0
121630.0,2,1,17,0,1,1,210.0,0,9450.0
4500.0,2,2,1,1,2,3,835.0,0,89999.0
9408.0,2,2,2,1,1,3,184.8,0,61999.0
120000.0,2,2,8,0,1,1,240.0,0,16000.0
168600.0,2,2,8,0,1,1,420.0,0,29500.0
43705.0,1,1,20,0,3,1,350.0,0,25900.0
111000.0,3,2,11,0,2,1,211.0,0,11500.0
64549.0,3,2,12,0,2,1,211.0,0,17000.0
53000.0,2,1,17,0,2,3,200.0,0,6500.0
13465.0,2,1,7,0,1,1,455.0,0,44900.0
5844.0,2,2,1,1,1,1,425.0,0,52000.0
74000.0,1,2,9,0,3,1,425.0,0,40000.0
100331.0,2,1,13,0,2,3,200.0,1,6900.0
24850.0,2,1,2,0,1,1,382.0,0,53568.0
17467.0,2,1,3,0,1,3,184.8,0,43860.0
115000.0,2,1,9,0,3,1,260.0,0,11995.0
72000.0,3,2,9,0,1,2,445.0,1,26500.0
162000.0,1,1,16,0,1,1,263.0,1,6500.0
47589.0,2,1,7,0,1,1,355.0,0,45500.0
6548.0,2,1,1,1,3,1,303.309640870005,0,41999.0
10339.0,2,1,6,0,1,3,280.0,0,36990.0
32092.0,2,1,3,0,2,1,332.64000000000004,0,35113.0
85275.0,2,2,10,0,3,1,323.40000000000003,1,23998.0
138000.0,2,1,8,0,2,1,175.0,0,10990.0
87500.0,2,1,21,0,2,1,300.0,0,16999.0
34920.0,2,3,11,0,3,2,440.0,0,38900.0
27224.0,2,2,4,1,1,1,349.79901123595505,0,65999.0
25000.0,2,2,6,0,1,1,365.0,0,52000.0
14642.0,2,2,3,1,2,1,425.0,0,48500.0
162000.0,2,1,9,0,3,1,175.0,0,13999.0
119500.0,2,1,28,0,1,1,260.0,1,16999.0
101800.0,2,2,7,0,2,1,510.0,0,36500.0
84351.0,2,1,3,0,2,3,323.40000000000003,0,42691.0
26930.0,2,1,12,1,1,1,107.0,0,6700.0
40698.0,3,1,5,0,1,1,323.40000000000003,0,42886.0
40000.0,2,2,4,0,1,2,630.0,0,112500.0
30000.0,2,2,5,0,2,1,248.0,1,29000.0
78980.0,2,2,17,0,2,1,272.0,1,10600.0
28844.0,1,2,17,0,1,1,351.12,0,69995.0
21028.0,3,2,4,1,1,1,349.79901123595505,0,96900.0
5409.0,2,3,1,0,3,1,277.20000000000005,0,88950.0
12700.0,2,1,4,0,1,1,717.0,1,69900.0
19000.0,2,1,3,0,2,1,187.0,0,25900.0
12000.0,2,2,5,0,1,1,349.0,0,48000.0
25717.0,1,1,8,0,1,1,435.0,0,33900.0
12055.0,2,2,2,1,2,1,425.0,0,44400.0
69700.0,2,2,13,0,2,3,265.0,1,23000.0
25013.0,2,2,4,0,1,1,405.0,0,55000.0
1156.0,2,2,1,1,2,1,295.0,0,54900.0
57939.0,2,2,8,0,3,1,320.0,0,27500.0
52694.0,3,2,6,0,3,1,385.0,0,49999.0
54000.0,2,2,9,0,1,1,449.0,0,37000.0
110500.0,1,1,22,0,2,2,240.0,0,27000.0
97500.0,1,1,24,0,2,1,345.0,0,10000.0
20909.0,2,1,4,0,2,1,332.64000000000004,0,35387.0
77648.0,2,2,11,0,2,1,536.0,0,40000.0
79422.0,2,3,11,0,1,1,616.0,0,64000.0
53850.0,2,1,22,0,2,3,340.0,1,16900.0
21832.0,2,2,4,0,2,1,349.0,0,42000.0
41932.0,1,1,7,0,1,1,137.0,0,18700.0
110000.0,2,1,7,0,2,1,355.0,1,34999.0
67400.0,2,1,4,0,1,2,381.0,0,47500.0
62662.0,1,1,7,0,2,1,268.0,1,24000.0
102000.0,1,1,9,0,1,1,268.0,1,18000.0
79785.0,2,2,10,0,2,1,328.0,1,16488.0
166549.0,2,1,7,0,1,1,355.0,1,24950.0
190656.0,2,1,18,0,1,3,273.0,1,8900.0
7928.0,1,1,8,0,2,2,303.309640870005,0,37500.0
135606.0,3,2,15,0,1,1,405.0,0,15000.0
14700.0,2,1,1,0,2,1,291.0,0,39900.0
12985.0,2,2,5,0,3,1,603.0,1,96000.0
4200.0,3,2,10,0,1,2,335.0,0,64995.0
44000.0,1,1,7,0,2,1,152.0,0,23500.0
66000.0,1,1,9,0,1,1,160.0,0,12000.0
17945.0,2,2,3,0,1,3,462.0,0,89900.0
106700.0,1,1,11,0,2,1,332.0,0,17500.0
120000.0,2,2,4,0,1,1,420.0,0,55000.0
59600.0,3,2,12,0,1,1,302.0,0,19900.0
117220.0,2,1,12,1,1,1,206.0,0,8900.0
85200.0,2,1,2,0,2,3,445.0,0,67500.0
63450.0,1,1,6,0,1,1,220.0,0,24325.0
73000.0,1,1,20,0,1,3,500.0,0,22500.0
115000.0,1,1,10,0,2,2,179.0,0,11495.0
56000.0,2,2,8,0,1,2,510.0,0,49900.0
67296.0,2,2,6,0,3,3,323.40000000000003,0,40900.0
179200.0,2,1,9,0,1,3,355.0,1,16000.0
28000.0,2,3,9,0,1,2,444.0,0,44999.0
155000.0,1,2,21,0,1,1,415.0,0,55000.0
154000.0,2,1,12,1,2,3,206.0,1,8500.0
62500.0,2,2,12,0,2,1,270.0,1,18955.0
177700.0,2,2,24,0,2,1,170.0,0,2500.0
83700.0,2,2,5,1,1,1,349.79901123595505,1,26000.0
120000.0,2,1,29,0,1,2,303.309640870005,1,6500.0
65000.0,1,1,12,0,3,1,332.0,0,21500.0
62808.0,2,2,6,0,1,3,277.20000000000005,1,38598.0
3000.0,1,1,3,0,2,1,460.0,0,49500.0
119000.0,2,2,12,0,3,3,211.0,0,12000.0
198868.0,2,1,11,0,2,1,350.0,0,25000.0
188000.0,2,1,13,0,2,1,210.0,1,8500.0
157405.0,2,2,11,0,1,1,248.0,0,10750.0
8228.0,2,1,8,0,2,1,707.0,0,62500.0
73101.0,2,2,6,0,2,1,380.0,0,42950.0
10950.0,1,2,6,0,1,1,425.0,0,60995.0
63160.0,2,2,6,0,1,3,463.0,1,47000.0
31866.0,2,2,5,0,3,3,349.79901123595505,0,68900.0
75000.0,2,1,15,0,1,3,319.0,0,18900.0
98000.0,2,1,8,0,1,1,270.0,1,36000.0
33576.0,1,1,12,0,2,1,167.0,0,18900.0
123200.0,2,1,12,0,3,1,280.0,1,12449.0
112000.0,2,2,11,0,2,1,340.0,0,8800.0
68000.0,2,1,14,0,3,3,426.0,1,19500.0
120000.0,3,2,12,0,2,1,328.0,1,14500.0
45000.0,2,2,5,0,2,1,445.0,1,46999.0
6700.0,2,1,2,0,3,1,455.0,0,39500.0
6785.0,2,2,3,1,2,1,349.79901123595505,0,108900.0
40900.0,2,2,9,0,1,3,577.0,0,59750.0
74150.0,2,2,6,0,3,2,420.0,0,45000.0
94448.0,2,1,10,1,2,3,200.0,0,15999.0
108000.0,3,2,9,0,1,2,310.0,0,19998.0
118000.0,3,2,12,0,1,2,555.0,1,17000.0
38800.0,3,2,4,0,1,1,550.0,0,57500.0
55000.0,3,2,7,0,1,1,320.0,0,40000.0
34967.0,2,2,3,1,2,1,382.0,1,49999.0
85325.0,2,1,8,0,1,1,285.0,0,30000.0
63750.0,2,1,6,0,3,3,410.0,0,36000.0
87248.0,2,1,8,0,1,1,300.0,0,19999.0
206000.0,1,2,27,0,2,1,190.0,1,15900.0
112854.0,2,2,13,0,1,1,335.0,0,11999.0
1150.0,2,2,1,1,2,1,835.0,0,96850.0
10000.0,2,2,1,1,2,1,425.0,0,48000.0
14100.0,2,2,2,0,3,1,255.0,0,53000.0
14360.0,2,2,1,1,1,1,375.0,0,85495.0
10000.0,2,1,1,0,2,1,155.0,0,32000.0
217500.0,2,1,9,0,1,1,355.0,0,20000.0
73846.0,2,1,3,0,2,1,489.72,0,60995.0
40000.0,3,1,4,0,3,1,285.0,0,45000.0
9980.0,2,1,1,0,1,1,355.0,0,82000.0
41997.0,2,1,5,0,1,1,227.0,0,24995.0
2000.0,2,3,3,0,2,2,280.0,0,39000.0
42750.0,3,2,8,0,1,1,208.0,1,22999.0
19473.0,2,2,5,0,1,1,184.8,0,31698.0
35340.0,2,1,5,0,1,3,174.0,0,23000.0
93000.0,2,2,16,0,1,1,268.0,1,12000.0
66150.0,2,2,10,0,1,1,560.0,1,47995.0
19352.0,2,2,2,1,2,1,455.0,0,54599.0
81000.0,2,2,4,0,1,1,518.0,0,64800.0
183000.0,2,1,13,0,3,1,381.0,0,16000.0
44000.0,1,1,20,0,2,2,190.0,1,24999.0
18100.0,2,2,3,0,3,3,349.0,0,51800.0
40000.0,3,2,13,0,2,2,510.0,1,20000.0
120000.0,2,2,13,0,1,3,188.0,0,31999.0
325.0,2,1,1,1,2,3,437.0,0,84997.0
55000.0,2,3,7,0,2,1,405.0,0,39100.0
233000.0,2,1,28,0,2,3,303.309640870005,0,7500.0
6987.0,3,3,3,0,3,3,600.6,0,749950.0
48500.0,1,1,5,0,1,1,480.0,1,44999.0
52000.0,2,1,6,0,3,1,350.0,0,50000.0
179000.0,2,1,17,0,2,1,239.0,1,17900.0
42626.0,2,1,5,0,2,2,485.0,0,42000.0
65900.0,3,2,6,0,3,1,301.0,1,34700.0
7523.0,2,2,2,0,1,1,231.0,0,54543.0
34365.0,2,2,5,0,3,3,184.8,0,59598.0
16949.0,2,1,3,0,2,1,221.76000000000002,0,24995.0
7968.0,2,2,2,1,1,1,496.0,0,104999.0
61000.0,3,2,6,0,3,3,330.0,0,57500.0
100564.0,2,2,6,0,1,3,517.44,0,23105.0
13700.0,2,1,2,1,2,2,191.0,0,39500.0
38612.0,2,1,3,0,1,1,351.12,0,42242.0
155000.0,2,1,19,0,2,3,220.0,1,7995.0
56000.0,3,2,7,0,3,1,402.0,0,35750.0
15107.0,2,2,2,0,1,3,462.0,0,114900.0
44459.0,2,1,2,1,2,3,121.0,0,22945.0
31000.0,2,2,7,0,2,1,241.0,1,38000.0
44000.0,3,2,12,0,3,1,302.0,1,22222.0
22558.0,2,2,6,0,1,1,277.20000000000005,0,47645.0
116157.0,2,1,21,0,1,1,210.0,0,14250.0
23500.0,2,1,6,0,1,1,450.0,1,50000.0
28150.0,3,1,16,0,2,1,430.0,0,31000.0
137500.0,2,1,8,0,1,1,420.0,1,29500.0
2284.0,2,2,3,0,1,3,184.8,0,157500.0
350.0,3,2,1,0,1,1,523.0,0,195000.0
169000.0,2,1,7,0,1,1,290.0,0,13000.0
17761.0,3,3,6,0,3,3,360.36,0,243900.0
8949.0,1,1,14,0,2,1,426.0,0,30000.0
25108.0,2,2,4,0,1,1,523.0,0,66000.0
103000.0,3,2,8,0,1,1,380.0,0,33999.0
87600.0,3,2,21,0,1,1,315.0,1,32000.0
1087.0,3,3,2,0,1,1,277.20000000000005,0,279000.0
76753.0,2,2,9,0,2,1,208.0,1,15999.0
10500.0,2,2,5,0,1,2,208.0,0,79500.0
199000.0,2,2,13,0,2,1,268.0,0,9250.0
127980.0,2,2,17,0,2,1,380.0,0,9999.0
16307.0,2,2,1,1,2,1,335.0,0,71400.0
13566.0,2,2,3,0,3,2,277.20000000000005,0,57900.0
22588.0,2,2,2,1,2,1,277.20000000000005,0,52598.0
41452.0,3,2,5,0,1,1,247.0,1,22500.0
57500.0,2,2,5,0,2,1,365.0,0,32990.0
500.0,2,2,4,0,1,1,405.0,0,70000.0
55000.0,1,1,10,0,1,1,265.0,0,30000.0
8210.0,2,1,3,0,1,1,401.0,0,55000.0
18160.0,2,1,3,0,2,3,249.48000000000002,0,46850.0
4279.0,2,2,11,0,1,1,550.0,0,70000.0
39748.0,2,2,11,0,2,1,188.0,1,54995.0
160000.0,2,1,26,0,1,1,230.0,1,12490.0
65000.0,2,1,11,0,2,3,159.0,0,20500.0
59000.0,2,2,8,0,1,1,240.0,0,25000.0
22700.0,2,2,2,1,1,1,288.0,0,47000.0
56578.0,2,2,6,0,1,1,208.0,0,20900.0
153332.0,3,1,14,0,2,1,378.0,1,10000.0
89700.0,2,2,11,0,1,2,321.0,0,17999.0
118600.0,2,1,22,0,1,3,220.0,1,5230.0
23400.0,2,1,3,0,1,1,420.0,0,52000.0
110000.0,2,2,9,0,1,3,188.0,0,29000.0
87888.0,2,2,16,0,1,1,300.0,0,11990.0
73800.0,2,2,9,0,1,1,323.40000000000003,0,26999.0
78124.0,2,2,9,0,2,1,292.0,0,21500.0
91000.0,1,1,9,0,2,1,268.0,1,19000.0
114000.0,2,1,21,0,1,1,345.0,1,10700.0
76000.0,1,1,9,0,2,1,268.0,0,21000.0
146500.0,1,2,16,0,2,1,420.0,1,30000.0
26021.0,1,2,17,0,2,3,325.0,0,53999.0
73000.0,2,2,9,0,1,1,220.0,1,17200.0
153000.0,2,2,15,0,3,1,265.0,0,8700.0
67550.0,2,1,21,0,3,1,325.0,0,30000.0
170000.0,2,1,20,0,3,3,310.0,0,8500.0
53000.0,3,2,7,0,1,1,510.0,0,47500.0
54900.0,2,2,5,1,3,1,335.0,1,48500.0
89000.0,2,2,8,0,1,1,300.0,0,24000.0
6200.0,1,1,2,0,1,1,275.0,0,49000.0
51808.0,2,1,3,0,2,1,462.0,0,42388.0
89000.0,1,1,11,0,1,1,344.0,1,12500.0
86111.0,2,1,25,0,3,1,133.0,1,3500.0
45203.0,2,2,6,0,1,2,277.20000000000005,0,39853.0
14739.0,2,2,2,0,3,1,277.20000000000005,0,61900.0
139105.0,2,1,7,0,3,3,332.64000000000004,1,17550.0
45014.0,2,3,14,0,3,1,560.0,0,109499.0
101000.0,1,1,13,0,2,1,412.0,0,18500.0
93000.0,2,1,8,0,1,1,355.0,1,30000.0
62500.0,1,1,11,0,1,1,305.0,0,16000.0
75000.0,2,2,16,0,2,1,416.0,1,29000.0
34455.0,2,2,9,0,3,1,300.0,0,28000.0
130000.0,2,2,14,0,1,1,510.0,0,15500.0
76170.0,3,2,10,0,3,1,208.0,1,16500.0
194500.0,2,1,14,0,1,1,320.0,1,9500.0
135000.0,2,2,16,0,2,1,300.0,0,5699.0
33000.0,3,1,3,0,1,3,300.0,1,26999.0
98700.0,3,1,14,0,1,1,290.0,0,10340.0
72900.0,1,1,6,0,1,1,306.0,1,35500.0
135000.0,2,1,8,0,1,1,360.0,0,20000.0
2550.0,2,1,2,0,2,1,355.0,0,60000.0
35289.0,2,1,4,0,3,1,332.64000000000004,0,35470.0
14636.0,2,1,2,0,1,1,526.6800000000001,0,46599.0
24847.0,2,1,19,0,1,3,295.68,0,13046.0
29558.0,2,1,5,0,1,3,231.0,0,25884.0
6581.0,2,2,1,0,3,1,349.79901123595505,0,59900.0
22000.0,2,2,4,1,3,1,429.0,0,83999.0
68200.0,3,2,7,0,1,3,201.0,1,15750.0
2800.0,2,2,1,0,1,2,523.0,0,175000.0
51300.0,2,1,5,0,1,3,323.40000000000003,0,48295.0
